observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,frequencyLow,frequencyHigh,observationLevel,observationType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,latitude,longitude,timestamp_x,timestamp_y,timestamp
28272,G01,G01_20250918_150000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.892,,,2.014806,-73.841528,2025-09-18T15:00:00-05:00,2025-09-18T15:00:00-05:00,2025-09-18T15:00:00-05:00
28273,G01,G01_20250917_103000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.747,,,2.014806,-73.841528,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00
28274,G01,G01_20250917_103000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.932,,,2.014806,-73.841528,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00
28275,G01,G01_20250917_103000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.939,,,2.014806,-73.841528,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00
28276,G01,G01_20250917_103000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.478,,,2.014806,-73.841528,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00,2025-09-17T10:30:00-05:00
28299,G01,G01_20250919_080000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.338,,,2.014806,-73.841528,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00
28300,G01,G01_20250919_080000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.128,,,2.014806,-73.841528,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00
28301,G01,G01_20250919_080000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.192,,,2.014806,-73.841528,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00
28302,G01,G01_20250919_080000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.434,,,2.014806,-73.841528,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00
28305,G01,G01_20250919_080000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.262,,,2.014806,-73.841528,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00,2025-09-19T08:00:00-05:00
28361,G01,G01_20250911_153000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.917,,,2.014806,-73.841528,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00
28362,G01,G01_20250911_153000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.714,,,2.014806,-73.841528,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00
28363,G01,G01_20250911_153000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.963,,,2.014806,-73.841528,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00
28364,G01,G01_20250911_153000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.937,,,2.014806,-73.841528,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00
28367,G01,G01_20250911_153000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.931,,,2.014806,-73.841528,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00
28368,G01,G01_20250911_153000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.977,,,2.014806,-73.841528,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00,2025-09-11T15:30:00-05:00
28416,G01,G01_20250907_090000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.522,,,2.014806,-73.841528,2025-09-07T09:00:00-05:00,2025-09-07T09:00:00-05:00,2025-09-07T09:00:00-05:00
28417,G01,G01_20250907_090000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.103,,,2.014806,-73.841528,2025-09-07T09:00:00-05:00,2025-09-07T09:00:00-05:00,2025-09-07T09:00:00-05:00
28419,G01,G01_20250907_090000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.184,,,2.014806,-73.841528,2025-09-07T09:00:00-05:00,2025-09-07T09:00:00-05:00,2025-09-07T09:00:00-05:00
28533,G01,G01_20250914_053000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.253,,,2.014806,-73.841528,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00
28540,G01,G01_20250914_053000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.397,,,2.014806,-73.841528,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00
28546,G01,G01_20250914_053000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.301,,,2.014806,-73.841528,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00
28551,G01,G01_20250914_053000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.242,,,2.014806,-73.841528,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00,2025-09-14T05:30:00-05:00
28620,G01,G01_20250908_210000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.144,,,2.014806,-73.841528,2025-09-08T21:00:00-05:00,2025-09-08T21:00:00-05:00,2025-09-08T21:00:00-05:00
28741,G01,G01_20250915_163000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.501,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28742,G01,G01_20250915_163000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.125,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28743,G01,G01_20250915_163000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.743,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28744,G01,G01_20250915_163000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.766,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28745,G01,G01_20250915_163000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.296,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28746,G01,G01_20250915_163000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.637,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28747,G01,G01_20250915_163000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.97,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28749,G01,G01_20250915_163000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.964,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28750,G01,G01_20250915_163000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00,2025-09-15T16:30:00-05:00
28816,G01,G01_20250902_160000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.954,,,2.014806,-73.841528,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00
28819,G01,G01_20250902_160000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.78,,,2.014806,-73.841528,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00
28823,G01,G01_20250902_160000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.797,,,2.014806,-73.841528,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00
28825,G01,G01_20250902_160000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.758,,,2.014806,-73.841528,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00
28826,G01,G01_20250902_160000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.587,,,2.014806,-73.841528,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00,2025-09-02T16:00:00-05:00
28968,G01,G01_20250915_053000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.249,,,2.014806,-73.841528,2025-09-15T05:30:00-05:00,2025-09-15T05:30:00-05:00,2025-09-15T05:30:00-05:00
28973,G01,G01_20250915_053000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.107,,,2.014806,-73.841528,2025-09-15T05:30:00-05:00,2025-09-15T05:30:00-05:00,2025-09-15T05:30:00-05:00
29000,G01,G01_20250914_170000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.587,,,2.014806,-73.841528,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00
29008,G01,G01_20250914_170000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.109,,,2.014806,-73.841528,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00
29010,G01,G01_20250914_170000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.105,,,2.014806,-73.841528,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00
29015,G01,G01_20250914_170000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00
29016,G01,G01_20250914_170000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.328,,,2.014806,-73.841528,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00,2025-09-14T17:00:00-05:00
29071,G01,G01_20250908_073000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.105,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29076,G01,G01_20250908_073000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.532,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29080,G01,G01_20250908_073000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.491,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29081,G01,G01_20250914_060000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.535,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29082,G01,G01_20250914_060000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.619,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29084,G01,G01_20250914_060000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.421,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29085,G01,G01_20250914_060000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.829,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29086,G01,G01_20250914_060000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.558,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29087,G01,G01_20250914_060000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.885,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29088,G01,G01_20250914_060000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.887,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29089,G01,G01_20250914_060000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.935,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29092,G01,G01_20250914_060000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.363,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29093,G01,G01_20250914_060000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.848,,,2.014806,-73.841528,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00,2025-09-14T06:00:00-05:00
29168,G01,G01_20250912_053000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.72,,,2.014806,-73.841528,2025-09-12T05:30:00-05:00,2025-09-12T05:30:00-05:00,2025-09-12T05:30:00-05:00
29170,G01,G01_20250912_053000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.739,,,2.014806,-73.841528,2025-09-12T05:30:00-05:00,2025-09-12T05:30:00-05:00,2025-09-12T05:30:00-05:00
29199,G01,G01_20250902_173000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.12,,,2.014806,-73.841528,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00
29202,G01,G01_20250902_173000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.5,,,2.014806,-73.841528,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00
29203,G01,G01_20250902_173000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.105,,,2.014806,-73.841528,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00
29208,G01,G01_20250902_173000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.325,,,2.014806,-73.841528,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00
29215,G01,G01_20250902_173000.WAV,,51.0,54.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.215,,,2.014806,-73.841528,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00,2025-09-02T17:30:00-05:00
29242,G01,G01_20250917_123000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.234,,,2.014806,-73.841528,2025-09-17T12:30:00-05:00,2025-09-17T12:30:00-05:00,2025-09-17T12:30:00-05:00
29261,G01,G01_20250917_070000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.132,,,2.014806,-73.841528,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00
29269,G01,G01_20250921_173000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.946,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29270,G01,G01_20250921_173000.WAV,,6.0,9.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.117,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29271,G01,G01_20250921_173000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.96,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29272,G01,G01_20250921_173000.WAV,,27.0,30.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.85,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29273,G01,G01_20250921_173000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.952,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29274,G01,G01_20250921_173000.WAV,,39.0,42.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.895,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29275,G01,G01_20250921_173000.WAV,,48.0,51.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.927,,,2.014806,-73.841528,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00,2025-09-21T17:30:00-05:00
29372,G01,G01_20250915_060000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.768,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29373,G01,G01_20250915_060000.WAV,,3.0,6.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.441,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29374,G01,G01_20250915_060000.WAV,,9.0,12.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.768,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29376,G01,G01_20250915_060000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.764,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29378,G01,G01_20250915_060000.WAV,,24.0,27.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.737,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29381,G01,G01_20250915_060000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.847,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29382,G01,G01_20250915_060000.WAV,,36.0,39.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.516,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29384,G01,G01_20250915_060000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.91,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29385,G01,G01_20250915_060000.WAV,,45.0,48.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.732,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29387,G01,G01_20250915_060000.WAV,,54.0,57.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.923,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29388,G01,G01_20250915_060000.WAV,,57.0,60.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.728,,,2.014806,-73.841528,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00,2025-09-15T06:00:00-05:00
29441,G01,G01_20250911_173000.WAV,,18.0,21.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.775,,,2.014806,-73.841528,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00
29443,G01,G01_20250911_173000.WAV,,21.0,24.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.962,,,2.014806,-73.841528,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00
29447,G01,G01_20250911_173000.WAV,,30.0,33.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.543,,,2.014806,-73.841528,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00
29448,G01,G01_20250911_173000.WAV,,33.0,36.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00
29453,G01,G01_20250911_173000.WAV,,42.0,45.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.639,,,2.014806,-73.841528,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00,2025-09-11T17:30:00-05:00
29473,G01,G01_20250903_173000.WAV,,0.0,3.0,,,interval,animal,Myrmothera campanisona,,,,,,,human,Andrés Felipe Sierra,2026-02-04T09:37:09-0500,1.0,,,2.014806,-73.841528,2025-09-03T17:30:00-05:00,2025-09-03T17:30:00-05:00,2025-09-03T17:30:00-05:00
29479,G01,G01_20250903_173000.WAV,,12.0,15.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.138,,,2.014806,-73.841528,2025-09-03T17:30:00-05:00,2025-09-03T17:30:00-05:00,2025-09-03T17:30:00-05:00
29480,G01,G01_20250903_173000.WAV,,15.0,18.0,,,interval,animal,Myrmothera campanisona,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.383,,,2.014806,-73.841528,2025-09-03T17:30:00-05:00,2025-09-03T17:30:00-05:00,2025-09-03T17:30:00-05:00
